shortcode;url;likes;comments;tags;
BiXHeYAjm_z;https://instagram.fbru2-1.fna.fbcdn.net/vp/c3d92b83247e9af8fbcbffb00ce0e631/5C172F6D/t51.2885-15/e35/30589909_453430618419725_8611016043835424768_n.jpg;674793;4685;person,hand;
BiVtW4Ojp7Q;https://instagram.fbru2-1.fna.fbcdn.net/vp/f4d75a5b4f3101c73b25a62ebb419d87/5BF9C275/t51.2885-15/e35/31244159_1703556686431883_5007029537456783360_n.jpg;673444;4547;person,indoor,wall,ceiling;
BiZ8leNDPIV;https://instagram.fbru2-1.fna.fbcdn.net/vp/95b59c64d029df0364257b364f94c6e5/5C0C67CB/t51.2885-15/e35/31557046_1493118424133618_8719500316367650816_n.jpg;969325;7901;mountain,outdoor,sky,rock,snow,man,nature,rocky,standing,hill,canyon,overlooking,slope,hillside;
BiKdnC2jXZm;https://instagram.fbru2-1.fna.fbcdn.net/vp/cc88addbc7434ea7009c412937f8066d/5C0081DC/t51.2885-15/e35/31157081_460969021021722_3955048135197196288_n.jpg;1104464;8522;colorful,drawing,colored,colors,painting,painted;
BiN2m6Bj-F2;https://instagram.fbru2-1.fna.fbcdn.net/vp/1f6d2d333220f87ae753032468474297/5C0C8550/t51.2885-15/e35/30899848_585377391844934_1534934407222132736_n.jpg;824184;7032;person;
BiVI4fhhNpX;https://instagram.fbru2-1.fna.fbcdn.net/vp/842d37b28236dba908396d270bd21b55/5BF3FCB1/t51.2885-15/e35/31391109_523423988052024_8419458728612331520_n.jpg;1542772;18403;dog,ground,grass,outdoor,looking,mammal,white;
BiPkgxDBV_P;https://instagram.fbru2-1.fna.fbcdn.net/vp/0da0e55a1dad1d40862db740afe6d872/5C17BC40/t51.2885-15/e35/30909675_249184462487404_1095725395061243904_n.jpg;817566;14478;colored;
BinVaHlBIpG;https://instagram.fbru2-1.fna.fbcdn.net/vp/3a41adfc3859348e0bf688e7c9f896b0/5C04E901/t51.2885-15/e35/31556807_370557113450974_7481553130908286976_n.jpg;1394993;14871;cat,ground,mammal,animal,domestic cat;
Bik-zwnjDur;https://instagram.fbru2-1.fna.fbcdn.net/vp/fb3003a2ed97222f0368321735e2e6a7/5C1505EA/t51.2885-15/e35/31556859_1091725240969645_3925366930474532864_n.jpg;568522;5300;sky,outdoor object;
BifFgxOjiEc;https://instagram.fbru2-1.fna.fbcdn.net/vp/520b9b0d9c5cc90cabe722139bb89cf9/5C3A0875/t51.2885-15/e35/31184318_457015714728411_7267626917338021888_n.jpg;638836;5345;indoor,green,fruit,vegetable,colorful,arranged;
BikxHQNjMcR;https://instagram.fbru2-1.fna.fbcdn.net/vp/088678f426d39ed8024d16b1564a4f5d/5C18BA5E/t51.2885-15/e35/31499882_514211642307975_8710874458669187072_n.jpg;853643;4442;sky,outdoor,person,ground,beach,little,accessory,shore,sandy;
BinAA5qBG5n;https://instagram.fbru2-1.fna.fbcdn.net/vp/23766c58edef9b04bc7fce8ed7cca8b6/5BF4CA6C/t51.2885-15/e35/31391161_991883390987694_6663237070745501696_n.jpg;728350;5874;outdoor,grass,sky,person,young,field,boy,plant,blue;
Bici2R9jRWh;https://instagram.fbru2-1.fna.fbcdn.net/vp/f4a6b9c9df78e4475c5099f0b39d4c38/5C3A07BC/t51.2885-15/e35/31428227_1242199995882817_5666823822217576448_n.jpg;842526;10138;toiletry,cosmetic,close,colored;
BiptezshmtI;https://instagram.fbru2-1.fna.fbcdn.net/vp/01092a543787044dfa37becc3a0d394d/5BFFA5C8/t51.2885-15/e35/32121708_347345382337215_336930761212952576_n.jpg;1028213;10013;flower,wall,person,hair,purple;
BiiZaSqjmjZ;https://instagram.fbru2-1.fna.fbcdn.net/vp/d34cd227e56aef18ed33f0fdd9b1cd34/5C069883/t51.2885-15/e35/31229455_2163032177046302_8337504009505996800_n.jpg;1049680;6926;;
Bik3_Jrj0Qq;https://instagram.fbru2-1.fna.fbcdn.net/vp/dccfbf98f4eaaace6c76c0b63c466e23/5BFF1774/t51.2885-15/e35/31928266_361115554410794_7648764144841129984_n.jpg;1283316;8211;outdoor,water,sky,mountain,lake,hill,hillside;
BiiMGnhjIV7;https://instagram.fbru2-1.fna.fbcdn.net/vp/df32a971d4a986d97ba4443a2462c9aa/5C3B5516/t51.2885-15/e35/31384592_451879508580921_74064121154240512_n.jpg;1516249;10642;sky,water,animal,outdoor,bird,ocean,wave;
Bix2X2xDGyu;https://instagram.fbru2-1.fna.fbcdn.net/vp/8dcff6c143d30e945a87dc7c3f73a79f/5BFA9702/t51.2885-15/e35/31517806_103235697224388_6318475570539659264_n.jpg;1013818;9375;wooden,floor;
Bi0bUMBDaZZ;https://instagram.fbru2-1.fna.fbcdn.net/vp/548e1e378207bcfba47d264eb69696f0/5C34C10B/t51.2885-15/e35/31729557_222029668571803_3300166159151661056_n.jpg;683800;5684;vessel,fishbowl,mirror,reflection,different;
BixvdwXB0hn;https://instagram.fbru2-1.fna.fbcdn.net/vp/acee782d86e5f77d234ffa3680e71194/5C07094C/t51.2885-15/e35/31497192_1265335910269191_6757956376820973568_n.jpg;1005026;6209;black;
Bi0Uf4aj5pJ;https://instagram.fbru2-1.fna.fbcdn.net/vp/ef5d814bfb9eb5cf0562dde42a2f0dc5/5BFA6CE0/t51.2885-15/e35/31754639_501537976915241_771030845350739968_n.jpg;893513;5493;plant,flower,poppy;
Bi0Nn7_h7BG;https://instagram.fbru2-1.fna.fbcdn.net/vp/e96b0be2e4d9dc1f2cbf869fda955f5a/5C1AA64A/t51.2885-15/e35/32247677_2036722846544922_3716030963201867776_n.jpg;902788;4717;sky,outdoor,standing,silhouette;
Bi2d11kjo46;https://instagram.fbru2-1.fna.fbcdn.net/vp/836cd811c9f8367a6fb24b1f5ef311da/5C174954/t51.2885-15/e35/32284985_1957402244292764_3544249781943533568_n.jpg;767099;8054;person,phone,colorful,cellphone,colored;
Biuot01jbhB;https://instagram.fbru2-1.fna.fbcdn.net/vp/64b9e3b59f158caceacad5275a1b0b07/5BFDDC1B/t51.2885-15/e35/31429792_1891861134218027_4692373318454476800_n.jpg;602627;4255;person,holding,baby;
Biu3NrgDNhh;https://instagram.fbru2-1.fna.fbcdn.net/vp/4bcacda234758551b8bea9c6f07d6acc/5C3A5104/t51.2885-15/e35/31421694_371475140032755_641095461737857024_n.jpg;816802;6854;person,indoor,cloth,pink,stuffed,baby;
BixowSyhiOz;https://instagram.fbru2-1.fna.fbcdn.net/vp/7da7e284bfb8d21c78559d6f0a952810/5C01B922/t51.2885-15/e35/31556730_241282736615937_209286957400850432_n.jpg;690338;3656;sofa,indoor,wall,sitting,living,seat,staring,painting,tan;
Bi5YT7EhEZT;https://instagram.fbru2-1.fna.fbcdn.net/vp/acdc0c082085c0807b8937c5d5c80d20/5C0C0AC4/t51.2885-15/e35/31935464_620532491616131_2213560873740402688_n.jpg;562694;5056;person,posing,people;
BjNeytyjPOM;https://instagram.fbru2-1.fna.fbcdn.net/vp/bc118c15bc021bb773cc8125057dd990/5C09EAFC/t51.2885-15/e35/32284988_942680759267467_7584265976712003584_n.jpg;648520;11055;person,clothing,wall,indoor,scarf,posing;
Bi7wE8uBWNI;https://instagram.fbru2-1.fna.fbcdn.net/vp/8e5ea503f0dab8538ab5105b8ac336a6/5C35E9CE/t51.2885-15/e35/31849660_515777128819252_4223492365815382016_n.jpg;1085673;15348;animal,mammal,primate,close;
BjP_oosjlT_;https://instagram.fbru2-1.fna.fbcdn.net/vp/0b5c4c9e46fd0354732ba0da95e7d9ac/5BF8C96D/t51.2885-15/e35/32321866_1817068091922756_9070936947370754048_n.jpg;1188001;14266;person,hair;
BjD326xDwoS;https://instagram.fbru2-1.fna.fbcdn.net/vp/699ee414ea9a2f6a3938ad0527ed7068/5C14BB73/t51.2885-15/e35/32237890_328548861009558_2324346905145901056_n.jpg;1133154;7710;tree,outdoor,green,conifer,forest,plant,bushes,lush,wooded,night sky;
Bi7aqXoBYyI;https://instagram.fbru2-1.fna.fbcdn.net/vp/9bc36f5a5b16e4bd12a6872b5d7b7a9f/5C3499F5/t51.2885-15/e35/31738512_381756335671832_7044097745304420352_n.jpg;1285137;7412;tree,plant,curtain,forest,day;
BjGVyd4DBUm;https://instagram.fbru2-1.fna.fbcdn.net/vp/bbc0ac318bd0c2b1fd09f4fe8e76333c/5C032188/t51.2885-15/e35/31136782_1749291765158430_5227624070006177792_n.jpg;800004;7329;outdoor,building,concrete,cement,stone;
BjNwjDghD4Q;https://instagram.fbru2-1.fna.fbcdn.net/vp/4e15f3aa81c5e5e060a352da1e4af156/5BF68EB0/t51.2885-15/e35/33179710_301455797058086_3059887173009408000_n.jpg;806640;7691;person,outdoor;
BjDqXXvB5Uz;https://instagram.fbru2-1.fna.fbcdn.net/vp/8e289d467125ab1ea7b3db12e1ea0424/5C040A98/t51.2885-15/e35/32225513_228856184365884_8888001873483661312_n.jpg;874628;4601;;
BjYYm2Njgw9;https://instagram.fbru2-1.fna.fbcdn.net/vp/2df9e8a75f5e1e53340581cd30fd1890/5C3AA35C/t51.2885-15/e35/33372204_212551686020608_1450730164634779648_n.jpg;1484521;7394;water,beach,wave;
BjDw_VsDgG-;https://instagram.fbru2-1.fna.fbcdn.net/vp/f814422ddeb3a5c4a46246af0b46fa6f/5C3842DE/t51.2885-15/e35/32307915_412030355933015_2239979848938291200_n.jpg;775062;4032;indoor,refrigerator,bathtub;
BjYfMhKjmL4;https://instagram.fbru2-1.fna.fbcdn.net/vp/6294e82cca99111978d9cb72c89c7304/5C19E871/t51.2885-15/e35/32443572_929475057232668_1614708644446732288_n.jpg;906933;6034;tree,outdoor,grass,yellow,wood,forest;
BjkpWAGFgOe;https://instagram.fbru2-1.fna.fbcdn.net/vp/874b485711b4d2406dac77e4a7d27fea/5C04D932/t51.2885-15/e35/31556404_2047514225517155_774888258558492672_n.jpg;918774;7846;ground,outdoor,cement,concrete,curb;
BjbJ96aDNMt;https://instagram.fbru2-1.fna.fbcdn.net/vp/10f7411c8d05311deaff57d035fb58b6/5C00AD22/t51.2885-15/e35/32842785_177830542922975_4518109177947619328_n.jpg;1227679;7542;outdoor,red;
BjgHe-GFupy;https://instagram.fbru2-1.fna.fbcdn.net/vp/2cdfd47a018f50e201e4a4afeae22edc/5C063A50/t51.2885-15/e35/32904644_2144484502247710_1752552235377623040_n.jpg;762378;6853;person,posing,crowd;
BjfyX2cjrxQ;https://instagram.fbru2-1.fna.fbcdn.net/vp/4aec3006bb0cc2d7c8f2785a9d06740b/5C029E74/t51.2885-15/e35/32821220_173895380116724_2457807795483836416_n.jpg;1184398;7758;water,wave,outdoor,riding,surfing,sport,water sport,ocean;
Bja8EVJj46i;https://instagram.fbru2-1.fna.fbcdn.net/vp/66ce0539aea40f5e8f5c5add6e829b46/5C14CF68/t51.2885-15/e35/33927542_2156907777658053_2403384967796097024_n.jpg;579212;3289;;
BjbC64UjTIR;https://instagram.fbru2-1.fna.fbcdn.net/vp/d80e2bb4152f95a76d6820d6d301be8d/5BF876B8/t51.2885-15/e35/32443599_615651045494848_2610145634023374848_n.jpg;821920;8220;person,wearing,indoor,close,goggles,spectacles;
Bjc3Ne6DQ_W;https://instagram.fbru2-1.fna.fbcdn.net/vp/559b60c30f4fffb9707c7360c3ea4a04/5C3A6F0D/t51.2885-15/e35/33174059_245507349340205_6340275351360372736_n.jpg;1744932;17041;cat,window,sitting,domestic cat,plant,mammal;
Bjaehzkj3Jr;https://instagram.fbru2-1.fna.fbcdn.net/vp/4dc9bab72446fba6ad680131a452a1c2/5BFD5ED9/t51.2885-15/e35/32745512_393051871103746_5282064958031396864_n.jpg;818948;6702;yellow,colorful,colored;
BjeEHh8DlbL;https://instagram.fbru2-1.fna.fbcdn.net/vp/f2d699448cdc49a366aff129bb712ad2/5BFA2CB0/t51.2885-15/e35/32550028_1689141181162617_3794662288154165248_n.jpg;684487;4599;ceiling;
Bjn0u8xjMeO;https://instagram.fbru2-1.fna.fbcdn.net/vp/a15f2dc66ef98eb8f1b0fd08ff901513/5C1517C6/t51.2885-15/e35/33020034_2237667166463544_4333132152053956608_n.jpg;673519;3529;person,indoor,standing,people,posing;
BjntRoqBx9u;https://instagram.fbru2-1.fna.fbcdn.net/vp/7214e80bf165f50150db05b77f1ac0d6/5C018FBA/t51.2885-15/e35/33157252_351995811993670_4761865945138331648_n.jpg;1033709;5657;outdoor,water,mountain,nature,wave;
BjqaGPzDXmg;https://instagram.fbru2-1.fna.fbcdn.net/vp/1a28044790e2451ace9b25636635d753/5C37A1E1/t51.2885-15/e35/33028644_172791270228427_304955872155533312_n.jpg;788866;4193;outdoor,water;
BjqmwvXjABq;https://instagram.fbru2-1.fna.fbcdn.net/vp/ee709f691fe827e23501eedfb3ec7519/5BFC2936/t51.2885-15/e35/33956943_623669054660798_9087126813708124160_n.jpg;1152348;8315;;
BjvOHfxhkPg;https://instagram.fbru2-1.fna.fbcdn.net/vp/e97fe07f3ce449b99ec5aee1b686953a/5BF4ED9D/t51.2885-15/e35/33473551_753907021665745_2661084075002953728_n.jpg;1478119;13565;sky,outdoor,dog,ground,beach,laying,mountain,sand,sandy;
BjqggZ8ji7x;https://instagram.fbru2-1.fna.fbcdn.net/vp/8a50493d9251568d5293aaaf6bc403f6/5BFE6633/t51.2885-15/e35/33735183_1983393881732478_2064081786907918336_n.jpg;973075;5532;outdoor,wave;
BjpxjctBIu9;https://instagram.fbru2-1.fna.fbcdn.net/vp/9ab75c91e4614a665b430bb4ebe21c25/5C19DFB8/t51.2885-15/e35/33618912_203751507118764_778476875532992512_n.jpg;1232081;11587;outdoor,sky,water,beach,person,shore,wave,sandy;
Bjn7QZhjxB8;https://instagram.fbru2-1.fna.fbcdn.net/vp/374ced4483c11985b8f2ad09ce282a09/5BF9180E/t51.2885-15/e35/33161599_2047413712247229_2947025907895762944_n.jpg;776225;6301;building,outdoor,car;
Bj8hQKJD0NH;https://instagram.fbru2-1.fna.fbcdn.net/vp/e31f12d6b7cfffb7fddb95e1cae5f429/5BFAEB71/t51.2885-15/e35/34445528_239378456837931_2952746847283707904_n.jpg;831335;7863;fence,outdoor,building,gate;
Bjxz0VKhuWx;https://instagram.fbru2-1.fna.fbcdn.net/vp/bc819e8e69f91b97f053d0c2b3dad587/5C36529B/t51.2885-15/e35/34389722_613666142335327_559964586078371840_n.jpg;801170;9683;outdoor object,pinwheel,fan,vector graphics;
Bj2qct5jKHP;https://instagram.fbru2-1.fna.fbcdn.net/vp/dad6cf08e262599820042c066accc36b/5C00F3B2/t51.2885-15/e35/33559608_180753432633690_7695826558224695296_n.jpg;900544;10948;person,woman,nature;
Bj8T9nFD9pg;https://instagram.fbru2-1.fna.fbcdn.net/vp/d7920a8d14ed6f94eb6704cb7848cbcb/5BFBF823/t51.2885-15/e35/34412695_1815569885168690_1813895629768753152_n.jpg;690392;4463;indoor,laying,colorful,colored;
BkBWPcajZ4m;https://instagram.fbru2-1.fna.fbcdn.net/vp/eb2d6646f95fc2efaf5dbbacfbc48445/5C0BCAFB/t51.2885-15/e35/34142850_2195747860653983_404794165067513856_n.jpg;1182736;9395;grass,outdoor,animal,plant,black,mammal,garden;
BkD0ZnXj7dV;https://instagram.fbru2-1.fna.fbcdn.net/vp/b6e01a42aa8a21c15d4fd7b7b1646e2e/5C3A13FB/t51.2885-15/e35/34360366_201576557132858_7653162779762753536_n.jpg;970843;8515;sky,outdoor,ground,beach,sandy,shore;
Bj59PbgDp7l;https://instagram.fbru2-1.fna.fbcdn.net/vp/72a7fcaebd0fc7f0d28430a2f171a285/5C3880B2/t51.2885-15/e35/34114079_1981338668556901_5303225338480820224_n.jpg;1694957;13346;train,tree,track,outdoor,traveling,way,long,road,engine,hillside;
Bj51-GiBZmw;https://instagram.fbru2-1.fna.fbcdn.net/vp/b30cac603ac33a68b6137d065f849da5/5C03CD6D/t51.2885-15/e35/34348544_1003084193191684_6628725496693653504_n.jpg;603195;3178;white;
Bj8aaGwDRzo;https://instagram.fbru2-1.fna.fbcdn.net/vp/c23646db822fa555ed3fac3726ea50b2/5C04DF7C/t51.2885-15/e35/33857540_198906410928751_5107323762622070784_n.jpg;778362;5242;floor,indoor,ceiling;
Bj5vFOdh8Dn;https://instagram.fbru2-1.fna.fbcdn.net/vp/b9c6f698837267b20dd4f16b55ae6e08/5C07A010/t51.2885-15/e35/34817941_701654143559637_7938021464853184512_n.jpg;1120246;6359;several;
BkOi8aAjDEy;https://instagram.fbru2-1.fna.fbcdn.net/vp/974cce8436904e2748d8c6263dd2c030/5C370481/t51.2885-15/e35/34898107_315546312315730_8706753437548675072_n.jpg;1046231;7015;sky,outdoor,man,rock,surfing;
BkTOZN2jSCZ;https://instagram.fbru2-1.fna.fbcdn.net/vp/073a347f16f3171fe6ef59de2435bb71/5C01B5CA/t51.2885-15/e35/34518494_645926725799430_1350671724584108032_n.jpg;1006273;7738;outdoor,sky,nature,tree,valley,canyon;
BkIVtBuDxd2;https://instagram.fbru2-1.fna.fbcdn.net/vp/b726b4e6d90614821844ed35a9181fb5/5BFE3953/t51.2885-15/e35/33645809_458229627950553_7321636667956133888_n.jpg;1495721;11475;person,outdoor,man;
BkLw6VkjOtR;https://instagram.fbru2-1.fna.fbcdn.net/vp/85937f76d24ec3da1b83002bc15f0923/5BFD6081/t51.2885-15/e35/34885183_223382761776436_3304351501702397952_n.jpg;917119;5115;water,outdoor,sport,water sport,swimming;
BkL-aP1j2Z2;https://instagram.fbru2-1.fna.fbcdn.net/vp/70e6d917a94e169ce3e8a65e5186487c/5C39F2C3/t51.2885-15/e35/35575534_2044857509167048_3197873352559558656_n.jpg;774756;6346;skating,sky,outdoor,riding,person,ramp,park,half;
BkQ56aIDo5V;https://instagram.fbru2-1.fna.fbcdn.net/vp/ab8caaaff30536d5cc8e2fb05873c184/5C3736C4/t51.2885-15/e35/35461504_2080632502194976_3703609909191901184_n.jpg;1225869;13510;person,wall,woman,holding,indoor,posing;
BkTfZ1ZDiSG;https://instagram.fbru2-1.fna.fbcdn.net/vp/e9a6ae454cd3958f00bec099c042b787/5C17A286/t51.2885-15/e35/35546068_231041081013038_2619125697674739712_n.jpg;1506216;18857;cat,green,sitting,indoor,domestic cat;
BkOcEfujBS0;https://instagram.fbru2-1.fna.fbcdn.net/vp/2244bab22491e3945c438236a22ca2dc/5C15D0E6/t51.2885-15/e35/34983487_200708007417533_5604805731413917696_n.jpg;957238;4916;building,outdoor,ground,people;
BkV2qg1Dn2R;https://instagram.fbru2-1.fna.fbcdn.net/vp/88b749ed519e0ed51bde64f62b588c7a/5BF42C2A/t51.2885-15/e35/34777320_191248838202124_8476671021594705920_n.jpg;1210495;11280;outdoor,stationary,orange,colorful,colored,bright,painted;
BkL3RegD2Oz;https://instagram.fbru2-1.fna.fbcdn.net/vp/be957ca37ca03b96e18d28f398cd4e6e/5C1A8617/t51.2885-15/e35/35413318_258393924907724_3917024046696366080_n.jpg;490363;3118;;
Bkd_qrzDj0x;https://instagram.fbru2-1.fna.fbcdn.net/vp/a1fb3c3b3303064fd1d0a89e33edc7bd/5C0C3232/t51.2885-15/e35/35507985_789720438083206_1389304019108757504_n.jpg;1651570;11640;grass,sky,outdoor,nature,rainbow;
BkgW0CODIg8;https://instagram.fbru2-1.fna.fbcdn.net/vp/076cb54041a0cdf881b025c39c1739ec/5BF63732/t51.2885-15/e35/36160729_639390066424439_4582554956065669120_n.jpg;905511;5108;colorful,colored,painted,painting;
BkdyF19Du6g;https://instagram.fbru2-1.fna.fbcdn.net/vp/0878634a4278ac0d5307f9672b21c6b2/5C37F7C1/t51.2885-15/e35/35344233_2137620373140250_6875301708050726912_n.jpg;2075721;12652;blur,night sky;
BkoK5Qkj_5g;https://instagram.fbru2-1.fna.fbcdn.net/vp/b2f8f5c405d59f694bfebddddf834782/5C16237C/t51.2885-15/e35/35540243_1053255211499574_4328986696864497664_n.jpg;1252062;8248;tree,outdoor,person,water sport;
BkgdrAvDCw1;https://instagram.fbru2-1.fna.fbcdn.net/vp/e443e3361febca53c0b25233d65ba1bf/5BF4CFDA/t51.2885-15/e35/35575073_208490393206087_2879826643424116736_n.jpg;942012;5936;blue,colorful,colored;
BkvTIkEDkXs;https://instagram.fbru2-1.fna.fbcdn.net/vp/9fefcbc8c5214e8ba3cbe4797610c6a0/5C1A781C/t51.2885-15/e35/35501689_247545689387855_2819895584603766784_n.jpg;764711;6653;food,donut,tray,decorated,pan,several,grill,rack,arranged;
BknkgnGD2DB;https://instagram.fbru2-1.fna.fbcdn.net/vp/5c1bed835529d6d74170f2f004a85fd2/5BF5E233/t51.2885-15/e35/35999794_454105201695935_6586805185660583936_n.jpg;517339;5619;person,outdoor,man,wearing;
Bkd4_SYjzdr;https://instagram.fbru2-1.fna.fbcdn.net/vp/09572dafddf242a26a8668797403acbf/5C155EC5/t51.2885-15/e35/35000530_249951955738282_1792581395000852480_n.jpg;1042868;12954;person,road,outdoor,sport,people,way,sidewalk;
BkdsGQ_DyjP;https://instagram.fbru2-1.fna.fbcdn.net/vp/d2840ca0e7b32838306659e5d3217bed/5C0A9922/t51.2885-15/e35/34904389_1071788142962463_2868514704588800000_n.jpg;982087;10013;person,woman,dancer,beautiful,posing,skirt;
BkgkY6mjgmI;https://instagram.fbru2-1.fna.fbcdn.net/vp/cf43d9a37989f32c2a88fb52bc6aee9c/5C0A1DA6/t51.2885-15/e35/35295942_1965179903794932_7870704466738020352_n.jpg;671183;9782;colored;
Bk3BFUnj6u0;https://instagram.fbru2-1.fna.fbcdn.net/vp/059ba305778cc7021bb9079fa1028488/5C3B72B3/t51.2885-15/e35/35370045_2157450361200043_8932616142623604736_n.jpg;1238988;10299;outdoor object;
BkvxvKSjLz4;https://instagram.fbru2-1.fna.fbcdn.net/vp/90b869017dcb9a295bb6e49f36231e15/5C0C7830/t51.2885-15/e35/36085548_1844392635653839_1314627452797976576_n.jpg;918689;6702;tree,outdoor,red,transport,decorated;
BlD7HVqDNWW;https://instagram.fbru2-1.fna.fbcdn.net/vp/94982a14b50f2c0df3b73598af12ebf2/5C356583/t51.2885-15/e35/36147604_864345773763005_404606711219879936_n.jpg;760353;7620;person,stationary,sweet,several;
BkyZXGyhYs2;https://instagram.fbru2-1.fna.fbcdn.net/vp/d0333284bb08ffcc3353525a71647363/5C03B6C4/t51.2885-15/e35/35574498_205497996956805_1655605941514534912_n.jpg;896730;6099;;
BlCD2wWjAge;https://instagram.fbru2-1.fna.fbcdn.net/vp/32007b2fe793bd4c16ac89d7f41e7515/5BF749E2/t51.2885-15/e35/36883150_305092830033958_181594563054403584_n.jpg;1042796;7051;mountain,outdoor,sky,dirt,nature,hill,hillside;
BkwAZhZjuPR;https://instagram.fbru2-1.fna.fbcdn.net/vp/e00bacf06a65e451ef6eed9b624c7790/5C148028/t51.2885-15/e35/36086203_478146065962423_3351217871303737344_n.jpg;742170;5853;tree,outdoor,wooden,plant,wood,forest;
BkyKcYqjZ3M;https://instagram.fbru2-1.fna.fbcdn.net/vp/61c96e7186ba702d26ba18de8032428e/5C05E7AF/t51.2885-15/e35/35934578_773669316090340_5228659990348169216_n.jpg;1248235;11345;indoor,dog,laying,bed;
BlB1LDajucD;https://instagram.fbru2-1.fna.fbcdn.net/vp/2795cae5ecc72ada565ab754edb5a8e3/5C384772/t51.2885-15/e35/36149209_206075840233466_603525978345439232_n.jpg;867211;4294;grass,outdoor,sky,field,standing,tall;
Bkv59-vD4CL;https://instagram.fbru2-1.fna.fbcdn.net/vp/07397f2f5176758f246415d8284ee833/5C197A82/t51.2885-15/e35/36160095_1183999071742023_2490264708720885760_n.jpg;1388895;7330;outdoor,water,nature,wave,ocean,shore;
Bk55Tznjz1W;https://instagram.fbru2-1.fna.fbcdn.net/vp/d670efdc819a5b3c09707aefb91af10b/5C39ACB7/t51.2885-15/e35/35999652_2113808575299305_6163178259015008256_n.jpg;1432842;10127;outdoor,grass,sky,mirror,person,tree,car mirror,spectacles;
BlGgr9rDALJ;https://instagram.fbru2-1.fna.fbcdn.net/vp/a0b6015e1fb214327f97d70dfb474762/5BFB38D7/t51.2885-15/e35/36545276_1976183596027657_5381490843888648192_n.jpg;959302;11623;indoor,person,colorful;
BlJD461Dh0-;https://instagram.fbru2-1.fna.fbcdn.net/vp/c3f811a4de0ac9274c1ad7f0af118f36/5BFFDFA9/t51.2885-15/e35/36525876_279100085984056_5697576342107717632_n.jpg;1199473;11846;outdoor,sky,snow,nature;
BlUEwevjlXi;https://instagram.fbru2-1.fna.fbcdn.net/vp/485b9bd04e543b7ded362c97a77c78ba/5C0B90E5/t51.2885-15/e35/36540870_234951293990211_7297970960068509696_n.jpg;1567304;8034;tree,outdoor,plant,grass,orange,red,flower;
BlWpYXej7Ak;https://instagram.fbru2-1.fna.fbcdn.net/vp/29aed55c1f1a811955efc21355152e8d/5BF77699/t51.2885-15/e35/36899297_288272675073960_5278271419577270272_n.jpg;1472419;8100;outdoor,ground,sport;
BlEhNlZDGFq;https://instagram.fbru2-1.fna.fbcdn.net/vp/4d64c53ab4600735c356885e2c1187ae/5C0C0EB6/t51.2885-15/e35/36770561_2156651764605817_7161904974497054720_n.jpg;1013380;7594;sky,outdoor,ground,dirt,plant,day;
BlWbjIcDVEY;https://instagram.fbru2-1.fna.fbcdn.net/vp/4f1ee8f5630dd918494e937c0491a06b/5C1A7B86/t51.2885-15/e35/36811355_404956063344928_9093660343728603136_n.jpg;565887;3694;indoor,doll,toy;
BlV7KzuD9U1;https://instagram.fbru2-1.fna.fbcdn.net/vp/786a9a639ebbf26e723ab6bb20582e29/5C0A8E77/t51.2885-15/e35/36788851_258668041603698_3170307487949651968_n.jpg;775962;5441;person,wearing,colorful,hair,decorated,staring,colored;
BlL7V6HDXVi;https://instagram.fbru2-1.fna.fbcdn.net/vp/e320304c44233653c8912e078780e8da/5BFDA429/t51.2885-15/e35/36505444_286642001911649_2477442925672267776_n.jpg;1180972;11236;flower,plant;
BlWiW81j4xw;https://instagram.fbru2-1.fna.fbcdn.net/vp/0b203f77b86aba7bdddbd4cd4e4cb783/5C02FD14/t51.2885-15/e35/36746989_466087003818642_5934718537540042752_n.jpg;1066687;5374;mountain,outdoor;
BlT38NGjTT_;https://instagram.fbru2-1.fna.fbcdn.net/vp/60f8e807feb06d4fd535935dd7f990af/5C053364/t51.2885-15/e35/37010332_683840615295690_8348848061811785728_n.jpg;1450491;6144;pink,close,colored,fabric,crowd;
BlYk8ufDBBx;https://instagram.fbru2-1.fna.fbcdn.net/vp/89fd35320ac9847c34883ce05f466d1e/5BF90F17/t51.2885-15/e35/37111002_247276526000325_7194817046893297664_n.jpg;938022;7602;painted;
BlbK9zHhL2J;https://instagram.fbru2-1.fna.fbcdn.net/vp/3e1afa26b0e41628f7735b0af970cd69/5BF6F544/t51.2885-15/e35/37105199_210201646348265_8519435147672551424_n.jpg;999579;8905;colorful,cosmetic,close,colored;
Bll4zHxB4Hr;https://instagram.fbru2-1.fna.fbcdn.net/vp/856ee01a74d003771af7615e5ea9b939/5BFACB27/t51.2885-15/e35/37302767_1767724996645661_5720939972060512256_n.jpg;1254299;5155;tree,outdoor;
BldrBdgBhpm;https://instagram.fbru2-1.fna.fbcdn.net/vp/8cd7020c3d016ccd241e6b2d84f99183/5C0BE473/t51.2885-15/e35/37367504_619685401734622_5677170394138673152_n.jpg;2638362;20988;bird,animal,parrot,white;
Blqkfs8BSVf;https://instagram.fbru2-1.fna.fbcdn.net/vp/3b5185888c949e51b834162f8a2977e9/5C0248C9/t51.2885-15/e35/37187696_495464910898373_3883015812746838016_n.jpg;812794;11340;stationary,pencil;
Bld9WUTh9RZ;https://instagram.fbru2-1.fna.fbcdn.net/vp/c989f2d14120f7f389b7b5c6a342342e/5BF856CB/t51.2885-15/e35/37275713_246046399335885_4207818861921173504_n.jpg;1882629;17039;outdoor,building,stone;
